JobID,Skill_ID
R33295,BGS8057407001D08A3D
R33295,BGSF464EEC43CC76100
R33295,BGS2BFC4553156B10B9
R33296,BGS676F5764009A875E
R33296,BGS8F0A2BEB7CDF6855
R33297,BGSBA8EC1277CE298A4
R33297,BGSE2594F50B5695A89
R33298,BGSBBF8ECB915BBE831
R33298,BGS5AA382735B720094
R33298,BGS6710DFA488A934B3
R33299,BGSD0E24A721E7A2240
R33299,BGSA391B14377A08740
R33299,BGS01D5AF276B15640E
R33299,BGS4DC1F30FFEDD731F
R33300,BGS9A970DBB31FFC46D
R33300,BGSF2A13B5B6EF16D20
R33300,BGSF7C69CDB677E057B
R33300,BGS23059D158DFB6E91
R33301,BGSD6051F75DBB47351
R33301,BGS5F9CEA2B99A3E153
R33301,BGS9E38DF7ECFA6730D
R33301,BGS94146B0B63E88E8A
R33302,BGS7598662EFB8FA8CF
R33302,BGSA17D053CCF7A8612
R33302,BGSD38E4CC0F8A5514F
R33302,BGS246AA2EFE14365AE
R33303,BGSC0816C01C6AF3DED
R33303,BGS1F2AA30C91F04DB6
R33303,BGS8193A8409669CE4B
R33304,BGSF2BA559507DA1C78
R33304,BGS3C6715A6D9AD4706
R33305,BGSBC962BDA40306E36
R33305,BGS985802A7E1CE9CEA
R33305,BGSF16B7032E3FD2E54
R33305,BGS8B92ED9524D44FAF
R33305,BGS31DA46C2D5DC24CF
R33306,BGS65EA5EDCB8767168
R33306,BGS6A0B501F9A77AAE0
R33307,BGS7D109550E192F79B
R33307,BGS0E9EBCA01F642689
R33307,BGS8D4F1CC9AC57FDC6
R33307,BGS804D058BA2AD1F48
R33308,BGSA71E1ADD13964B89
R33308,BGSBFC189C1EA88F4D5
R33308,BGSE4A6EB33D2E588B3
R33308,BGS4B5F7BEE2C913CE1
R33308,BGS266C226A809064DB
R33309,BGSFCDFFD811FE3A68D
R33309,BGS57622D7BF8950D80
R33309,BGSA46D55DA43B8A4A0
R33309,BGSFAE665CC5CEC8300
R33310,BGS5E7168183B0FF865
R33310,BGSB0B4CBC2902A0ADD
R33310,BGSDC25506B2254C6EA
R33310,BGSAB2AAE7FAEA24FD6
R33311,BGSBFD06506CE545B57
R33311,BGS78D39B270D62B447
R33311,BGS312AEB8834EF56F6
R33311,BGS99124E938E7C5B6E
R33311,BGSF99B39BB54AE1EF8
R33312,BGSF479B87BBF876A42
R33312,BGS59CB24B0E7AE1CC7
R33312,BGS191251542A746E01
R33312,BGSBD9D86FD00EAFF98
R33312,BGSB928E2FAE531C105
R33313,BGSB0F22E679858DA23
R33313,BGS4F4DA8EE12DE0447
R33313,BGS7C4C61914F9F8414
R33313,BGSF810124DF4F1137B
R33313,BGSE9434310E4F04A00
R33314,BGSF749AB0719A3586E
R33314,BGSBD17386157F1D685
R33314,BGS08FB14E8F7B4BC04
R33315,BGSA79BEF1116276EF7
R33315,BGSDD299C98D4644263
R33316,BGSA4661865C7E9B65E
R33316,BGSD1C0956BA2ADEE01
R33316,BGS8CF6C53BD0CE9298
R33316,BGS4E171C50DD606281
R33317,BGS6C6C8E24DE0CBB28
R33317,BGS326BDC2CADE28446
R33318,BGS371179AF4CAD39F2
R33318,BGS725573A618EBB4B1
R33318,BGS240BA000644B6AFF
R33318,BGSA977A2BFFCCA585E
R33319,BGSC4C44B7DF6243426
R33319,BGS4ED0D555073F8ACF
R33319,BGS71895EA8701E91FD
R33319,BGSE1443ABB4AF35F6D
R33319,BGS462BBC0514BFEF74
R33320,BGS07E4F1C6465493AE
R33320,BGSE33C805241A853B6
R33320,BGS01C3C451A6F710DB
R33320,BGS51AE6A3D5D7CCA0C
R33321,BGSDC99555B40E1ABC5
R33321,BGS96C15BDB77127054
R33322,BGSE5E24520DE0E0410
R33322,BGS554719C3268AFE49
R33322,BGSBAB5AE8289F6FBCC
R33322,BGSB358BD2DBDB0EF17
R33323,BGS2FC5F03053D559A2
R33323,BGSEF2E4A7FB7F0596D
R33323,BGSF2DA6F09C9543282
R33324,BGSDE8FD59C4C68987E
R33324,BGS7AF1FBCE7B04AE50
R33324,BGS87D740F6FB8FF217
R33324,BGS970E1B633E2A8C66
R33325,BGSF074E486733D3814
R33325,BGS05D4D65F9AB8FD8B
R33326,BGS2B9CACE496382653
R33326,BGS51AF51281ADF65FC
R33327,BGSC3AD09FA130D5CF1
R33327,BGS53598C9D6181B344
R33327,BGS3CEE4C44A13DF034
R33327,BGS6D637B5F7914CD6A
R33327,BGS25EE5DC3582CC9AA
R33328,BGSE83F375FE1C9A9C9
R33328,BGS694B7EA41B6B84D9
R33328,BGSE0208C32C3DDA22A
R33328,BGS8DB28A8DCE1F9925
R33329,BGSD60443CC7A21C331
R33329,BGS230E97BD747011E0
R33329,BGSA494C6345EFF6E70
R33330,BGS04F35F895CBBA4A3
R33330,BGS31C0668D65264FE1
R33331,BGS2DB6FFFBBAACE38D
R33331,BGS8B8CA36D7E336B65
R33332,BGSDB40BD4F70F610FB
R33332,BGSB0A3A132B6CE6C9E
R33332,BGS3570D69DA4C5ED2F
R33333,BGS06957AF0D0CFC8A3
R33333,BGSBCA2B7FAB9A57F74
R33333,BGS82970B2EE5BA6BFE
R33333,BGSBBC6C5EA119C30EF
R33334,BGS283596AC0C5C902D
R33334,BGS2BA3D6E445F7CC54
R33334,BGS316CA25EAECDAA36
R33335,BGS4B2C097F73BC6709
R33335,BGS1DC2445A43B0D7BE
R33335,BGS63EFC8B115818797
R33336,BGSE21F68F9CD28D4E8
R33336,BGS16833922A17F76A2
R33336,BGS63B6980DE804652C
R33337,BGSF646A5D699C35B2F
R33337,BGS3B8B55407289F946
R33337,BGSA5CFC1F97B06F756
R33337,BGS47549B83EF25EC22
R33338,BGSA86F3BEAEB545835
R33338,BGS8EAD9DB7A7A4D94D
R33338,BGS2F33131B5DC47D53
R33338,BGS276B87EC35202012
R33338,BGS6062C5B46A6E93C7
R33339,BGSADD613A3CD111C75
R33339,BGSFDCDBFB9E4A7A42E
R33339,BGS73DFB594490AC0FB
R33339,BGSED44687A050476D8
R33340,BGSF027609AE8C28D7C
R33340,BGS4F4DA8EE12DE0447
R33340,BGS8A2829976FB71210
R33341,BGS2E890A4FB39CBFC8
R33341,BGS1B764ED5ECD1FC2E
R33341,BGS34A4062D93BFD983
R33341,BGS05C997A8C40C04A7
R33342,BGS0DE9970E0215260F
R33342,BGS427D63897BC4B641
R33342,BGSD38ABB06D5153D3A
R33343,BGS98BCF70F61B2E2EE
R33343,BGS8D28F2DCD1B2733D
R33343,BGSCA3C01654F6868C0
R33343,BGS268C9EA3B5BFB14F
R33343,BGSB9F5C24A6159DB65
R33344,BGSAA0F609EA73586E6
R33344,BGS79485A54B8E325F7
R33344,BGSC73DC4B0CB5CD387
R33344,BGS37DF9258796B454A
R33344,BGS3EA7FB9FDA2B26BD
R33345,BGSE005694A11E9DE38
R33345,BGSDD90C4F2D3EE5AA1
R33345,BGS59E3C85CF4166779
R33345,BGSE161C378662363A7
R33345,BGSAB2A95EF9707AEAF
R33346,BGS70B713AB641ED3E6
R33346,BGS3796E5B86FE25241
R33346,BGS320C75DB8433CC43
R33346,BGS5422B19D79F9D0E5
R33346,BGS2DCE7C4F01E30F7D
R33347,BGS245239DA4DFE9C59
R33347,BGSC81AD220C799665E
R33347,BGSFB3C51BB703147A0
R33348,BGS97C3DF715D266055
R33348,BGSEF891B93D3F21CF6
R33348,BGS912B754157BCF84A
R33349,BGS9D940ABFCE7E300A
R33349,BGSFC932425A3B5EF6E
R33350,BGS0CA768DB08591A80
R33350,BGSAFB6AF5EEBF41A4B
R33350,BGSBAF170FF195AB402
R33350,BGSEEF05D20FD438079
R33351,BGSCAEDB251006848F4
R33351,BGSCC1045EE47AA55B4
R33351,BGS35C60DC178824616
R33352,BGSA1D5F50BF27F4EF2
R33352,BGS373D2A6F7714F3DA
R33353,BGS311B7D41942C1931
R33353,BGSC797664D8B43200E
R33353,BGS0F94FCAE341397EB
R33353,BGS5C2D2C22D168945B
R33354,BGSC11DE637DACBA570
R33354,BGS76A5E85425434DB4
R33355,BGSF3AF6D1010EB7EF4
R33355,BGSF423A4DEA7C855E2
R33356,BGSB54588807A919391
R33356,BGS946E9F05B68D4D3E
R33356,BGS4A5EA770CD7DF9EA
R33356,BGS923F54549FF0B220
R33356,BGSD35C3142E339030D
R33357,BGS5030337BF08BA557
R33357,BGSF6BCC579AB7B7410
R33357,BGS9D531EAD0B02C580
R33358,BGSDB993D66FF2B7CB8
R33358,BGS2113C93E2AF5235F
R33359,BGS731D5F6A3772A80B
R33359,BGSF04ADE551FA2838C
R33359,BGSCF734FB65F2DDB14
R33360,BGSAECC4830EA07DC6A
R33360,BGS23E5DAECA882B7FF
R33360,BGSED83E92AC7F1A4AF
R33361,BGS6DCE5BC20DFA7BA4
R33361,BGS2DE320E0449844AE
R33361,BGSEE264696578397A5
R33362,BGS4D1EB6F2CE7465F8
R33362,BGS12BE3171135039D7
R33363,BGSBA60B3BFE3898CEE
R33363,BGSE20FF8E1BC4ED8E7
R33364,BGS109038BF4BA3FCD2
R33364,BGSE1584EBFC21385EB
R33364,BGSB60D71F5D9220E06
R33365,BGS1DA2CA2A62A93171
R33365,BGS832F40526E97E42A
R33365,BGS9F28BD10569BBDF4
R33365,BGSED4AF3EFEDE02C87
R33365,BGSEB757DE7835D73A6
R33366,BGS2AB8F45FBB9407EE
R33366,BGSC9E15B5C9DF4FEAA
R33367,BGS4EA4806479218D38
R33367,BGS21C8EB07A16440E8
R33367,BGS0F513DB06BB544F7
R33368,BGS501555FD93A4BDAB
R33368,BGSD16307F2D1D414C9
R33368,BGSE60791EFD43B2D2B
R33368,BGS86FD46B06A31C3EF
R33369,BGSCB913E8C91D5DCAC
R33369,BGSF5D88F557F51BDCB
R33369,BGS36EC5947677FC2CF
R33370,BGSEE153D1AD9317C57
R33370,BGS60EEC27BB496DC95
R33371,BGS84A7F6B03D019091
R33371,BGS5B52A33CABFC8538
R33371,BGS6BCE556F4FEFEF9D
R33371,BGS09A48F6F72102927
R33372,BGS2A9D1FD766B6CCE4
R33372,BGS976491701E01A239
R33373,BGSF052C6B5E422BF5E
R33373,BGS834193AA890B10F6
R33374,BGS6A47628285C674A5
R33374,BGS17EA801EAB85F607
R33374,BGSA99BC6EE45E5E4EF
R33374,BGSEEFFA6A9E0084168
R33375,BGSD4C3CBC16B1A1495
R33375,BGS441FFCCE4C29A85C
R33375,BGS39F3CCF70FAAFDA7
R33375,BGS93C884F5D3FEA766
R33376,BGS9EF6B6EFF2BE1ED5
R33376,BGSF3D28925D1B3BF17
R33376,BGS59517EAC213C874C
R33376,BGS512F33D501522E7F
R33376,BGSB3C430650421FEBA
R33377,BGS7F75ED5C6855A118
R33377,BGSEFBD0F8221200917
R33378,BGS00FAABB27EC3113D
R33378,BGS060950122C377D0A
R33378,BGS9939141CEA562EA2
R33378,BGS5C7589CE109B5749
R33379,BGS60B877E26CAC3EB0
R33379,BGS923455898FDBA556
R33379,BGSF83CEB4C53A2CA11
R33379,BGS889A884F8AAC88F8
R33380,BGSA47DE85DBA9C0A23
R33380,BGSF80DB3BFBD309B29
R33381,BGS1A9C70240BD09C36
R33381,BGS213AA1B120FAD47E
R33381,BGS30841C3698088BF0
R33382,BGSB116CD8CAD9496B9
R33382,BGSC1F91E85E5CF8638
R33382,BGSB36744309E9DEEAD
R33382,BGS5E666E6DD975A24B
R33382,BGSD04AEE89B46F0069
R33383,BGSA5742C1807BCE4F8
R33383,BGS7846937BC5FA55A1
R33384,BGS7C82D63CA6F2AEF7
R33384,BGS53BD521A8981E2A2
R33384,BGS3161DB6629EC0517
R33384,BGS6BDD3B7E319E5CE2
R33384,BGS1D13A5855AB54E89
R33385,BGS397DDC49BBF15EFC
R33385,BGS30614AB2BDA3DE95
R33386,BGS25414CC136DB1614
R33386,BGSFFC974C62778D2D9
R33387,BGSCAA2DB662348B102
R33387,BGS6885B119E0D02D64
R33387,BGS3FEBEE049F3ABFEF
R33387,BGS7827C2D180C61887
R33387,BGS1BED43D3DE4949B0
R33388,BGSB789F042637C609D
R33388,BGS5E48F1C8CF94F928
R33389,BGSEC429B722F74591C
R33389,BGS0A6E04746EB4D654
R33389,BGS7B798755B22237CF
R33389,BGS6846AE7AE6C27347
R33389,BGS26F34467B0FAD466
R33390,BGSF8465DD74C51BBC3
R33390,BGSDE961295618E61D0
R33390,BGSCC192DE9004430F3
R33390,BGS417B1B458AEB3567
R33390,BGS6B7883970267F5F6
R33391,BGS48313EED395748EC
R33391,BGSC92EB9AFBABF3002
R33391,BGS41F81DD19D95CB66
R33391,BGSBB7C2801A18E0B43
R33391,BGS166B619BB28582BB
R33392,BGS530B9CEAF3DB998C
R33392,BGS57ECD7657E75EC63
R33393,BGS96BB1C3036E1DB7B
R33393,BGS73E57E23E97A741C
R33394,BGSDDD142C6322A669C
R33394,BGS8E59D1A9975AFE93
R33394,BGS31CF6CDD941CEF92
R33394,BGS659CB72EB970A9A1
R33395,BGSA89B9893B6FA3130
R33395,BGS9B1ACE4AE9233AFD
R33395,BGS32AB45FD6CA56207
R33396,BGS496C94E2564F062D
R33396,BGSB9E19BC7A9BF362C
R33397,BGSCD0E0DE3AC9C191A
R33397,BGS0DF7715F02525855
R33397,BGS4712BB97B24DDEDB
R33397,BGS00FC68EB652EBD88
R33397,BGSA0DCD1A61BABBE39
R33398,BGS6493275BBA6B64DE
R33398,BGS585AD65CD479CEC7
R33398,BGS312E3C46E7EC0FA8
R33398,BGS94E85EEB1EF80C32
R33399,BGS1B49F6AB828A8259
R33399,BGSC11C454067B398B3
R33399,BGS105D81D158736F9E
R33399,BGSFF2F10AA3A173CB9
R33399,BGS634FA7C331B848F4
R33400,BGS1537A4E9ABC1C5B7
R33400,BGS65D6CE97C5E8B41C
R33400,BGS748F7ED6736A0B62
R33400,BGS831A3B55898D9350
R33400,BGSE19484070461807D
R33401,BGS3BD98C16C075B197
R33401,BGS16E033194D0AF70A
R33402,BGSFFC535AA68AA3656
R33402,BGS7B4DAD36B0D15106
R33403,BGS73C259A1E631F02B
R33403,BGS98EA59441C26A717
R33403,BGSD86165841FC02C85
R33403,BGSB72F8219821869DF
R33403,BGS12D7622BED8F2A44
R33404,BGS40F2CFE8B0F2E16F
R33404,BGS1D654A2920A6BF6F
R33405,BGSF5E6784BDD36E7DA
R33405,BGS46B1FBA7B802A617
R33405,BGS563861AE9B441401
R33405,BGS70B713AB641ED3E6
R33406,BGSEB3F40150A7E62A3
R33406,BGS98E13831354198B9
R33406,BGS1EB7D65824F747EF
R33406,BGSFEE1F5B148FE43A3
R33407,BGS3B7FA4A0D4E5FA63
R33407,BGS5AA119AF11676910
R33407,BGS36B5F040CD8C988A
R33408,BGSAA8F1FE7A01E4685
R33408,BGS3C3A21C861AC2F81
R33408,BGSCCBBB47A978C7145
R33408,BGS6CFDE0E0AE8D6994
R33408,BGS6592C2A6DB6D3A0B
R33409,BGS516EBC45E510AA4F
R33409,BGSB0A5C476007376D4
R33409,BGSBB2B7554F0D19821
R33410,BGS8DD1D78EBAE579BB
R33410,BGS8FAAEB68B2C94255
R33410,BGS3BEC7CC032163546
R33410,BGS75808E934514B9D4
R33411,BGSE57C2A5DC9FDC354
R33411,BGS35E88C088DD9B290
R33411,BGSBDAB6199B03981ED
R33411,BGS7CD8E1F5C4AA6555
R33411,BGSFEDC320D479B59EF
R33412,BGSE00E9B9AE00E99FA
R33412,BGSB1826197BB10A834
R33412,BGSF3EC919D7A94596E
R33413,BGS30B294E3D456E35F
R33413,BGSD2B7F4BB0EB1C5E1
R33414,BGS6B22A19A2C1A5F8D
R33414,BGSB0CCA998FFF012E4
R33414,BGSB826B8DBAE3AEA39
R33414,BGS47D46BE7B53760A7
R33415,BGSDDC3993DB304783B
R33415,BGS0A3C806043212F7C
R33415,BGSBECEC807C563AE0A
R33416,BGSD84DA01E4A3A5E90
R33416,BGS5D0D7B1FE2FD23C4
R33416,BGS4F06B904110FFE77
R33417,BGSF1B4B9C80D31AE49
R33417,BGSFE90D50A04035083
R33418,BGS911812B07BEE1D52
R33418,BGS61BF3F1D469EAE3D
R33418,BGS483AA77BE39521EF
R33419,BGSC8C78197F7D37DC6
R33419,BGS5D18C471D208DE8D
R33419,BGS0578ACC94260D4F7
R33420,BGSC2998D5E691EE971
R33420,BGSDB22DE5B1D19E4E7
R33420,BGS76C4F629DAF525E0
R33420,BGSAC98D4F756E44209
R33420,BGS51D74F888571AFB7
R33421,BGS5C62730D98D59EFE
R33421,BGS30D9C4DCC1299DA7
R33421,BGSE89F0943D89EBCC0
R33421,BGSF21545383EA1F527
R33422,BGS32F385E8FF4A1994
R33422,BGS4A2F83FDDF1E9480
R33422,BGS58EF4433394714EA
R33422,BGS91AFB85A9D6ACF6F
R33422,BGS877D7D6F3B6BAABB
R33423,BGS99B5A9445330C39B
R33423,BGS095C2AB3FB84D099
R33424,BGS12B37AA732F1E605
R33424,BGSE0113EC61767954F
R33424,BGS6C03CF72179AB951
R33424,BGS37500063985D55C8
R33424,BGSED2738E86EC052F2
R33425,BGSD35D27F7815BFBE3
R33425,BGSE08E6FD95CF54206
R33425,BGSBB5051F96F7F101D
R33426,BGSD8E832F60653B9C7
R33426,BGS576D9F248D19F78C
R33427,BGSFF20DD4AD2BC7020
R33427,BGS081F7AB23D981162
R33427,BGS30729CE80060BBAA
R33428,BGS230ECB0DF71AD704
R33428,BGS5E2D1285D9B23F7F
R33428,BGS5DFB581A892822CA
R33428,BGS13412D1E1A3FA50A
R33428,BGS9BD60EF1F84210DE
R33429,BGS67BFABEB56F49532
R33429,BGS5AEB498A792EF7C0
R33429,BGSB3BDF6F4D6E0C0EB
R33430,BGS1C60499AC6DC8F93
R33430,BGS231C8FBA4DE39E21
R33430,BGS77B75E81E139CC3E
R33431,BGSC01A11AB81683E75
R33431,BGSA7EF3D770F524C57
R33431,BGSA054227A2C049E4D
R33431,BGS96AE8BBD52248BE7
R33431,BGS76BFF3284AF017F0
R33432,BGS1F0F15C841F445C2
R33432,BGS21B6AFC5B2532249
R33432,BGS183A2801AF0D0C47
R33432,BGSC2F52655B9B501E1
R33432,BGS64F91A1845F94CF0
R33433,BGS2409079DC54EA755
R33433,BGSF60D15E73CE5D5C4
R33433,BGSA890D5EDF4F47EE0
R33434,BGS4C367E00100470A1
R33434,BGS7ED85C786B47B952
R33434,BGSC2B51BDFFCD8566F
R33435,BGS4F1F5FBC0CA3842A
R33435,BGSDC89851A4A9E5B07
R33436,BGS545DF45349FFAD28
R33436,BGS92A1FF1F7B977119
R33436,BGSEB3CB9DFE67B4068
R33437,BGS338E343A87DB9952
R33437,BGS58509E127BEB5841
R33437,BGSCE56ED957E4290C4
R33438,BGS5F19055D26AD47AB
R33438,BGS30E3F10AC2F62712
R33438,BGS238F8216E232CE3B
R33438,BGSF75BA3F75F48B8E9
R33438,BGS5515B91C3576D2DA
R33439,BGS9EAAE5CECDC8A85F
R33439,BGS0F3CEF7C6B29C820
R33439,BGS8FC798360CC11604
R33439,BGSE06F31350CF95313
R33440,BGSD6A73AFB03BB7C88
R33440,BGS9E60D1AD6B554ECA
R33440,BGS51ADA61563FCC272
R33441,BGS5C483133E55EF473
R33441,BGS68BCFBEF6D60A99E
R33441,BGS3DC1ED46633026FF
R33442,BGS51CC3F7069D812A1
R33442,BGSD8525DF89F5698E8
R33442,BGS67E5CDD182D01994
R33443,BGS9687CFBBA6574FBC
R33443,BGS29ADD0E762B8641F
R33444,BGS05D9AB1FFA27DA95
R33444,BGSF83CEB4C53A2CA11
R33445,BGS58238E5B1AD100E5
R33445,BGS508BA8588D1C8935
R33446,BGSDBE8C7011743A9D3
R33446,BGSF95ED4A9F709016B
R33446,BGS192F4DF3E395881E
R33446,BGS23ECA6A4492B30ED
R33447,BGSB026BC71A229C558
R33447,BGSA971F86BC762769F
R33448,BGS6F8CBAB6D08B25BC
R33448,BGSBD5901ACEDCD4E9B
R33448,BGS78F0A1E4F8790367
R33448,BGS995C39DD31CB7ED4
R33449,BGS82C62DC074EB780D
R33449,BGS41CAFE00EA08020C
R33449,BGSF6E768D3A3B16466
R33450,BGSA5DF25B0B78FB387
R33450,BGS67216E0D9AD26314
R33450,BGSFB65C4CA00B9290B
R33451,BGS1F98F107AC4FAA17
R33451,BGSB35EAE3F50F8094A
R33451,BGS5291CA23F47B2888
R33451,BGS8498BD9435EDF200
R33452,BGS81ECDDC0271BDE43
R33452,BGS7328E455443EE429
R33452,BGSE805DD615C5B8608
R33452,BGS5F19055D26AD47AB
R33453,BGS63924081E06D33B8
R33453,BGS2E70B28D0A88093A
R33453,BGS1E30461397ADA61A
R33453,BGS41CAFE00EA08020C
R33453,BGS9AED0C3DB70CD76A
R33454,BGS4B5F7BEE2C913CE1
R33454,BGSE7BC7B92B89CFE70
R33454,BGSEA0611A85799D51D
R33454,BGS4CAE3B6D3FFEB043
R33455,BGSF876A0A5DD76838F
R33455,BGS6F651368A27AE853
R33456,BGS91E0E75861290C8D
R33456,BGSBC2B53FB4165DF91
R33457,BGSF28437AE307750D9
R33457,BGSFA3121924FB6B807
R33457,BGS94CE367EAC9C6377
R33458,BGS6C809663B69D5E01
R33458,BGSF87FBD511F41F92C
R33458,BGS7DE87C1653690293
R33458,BGSE57F25DABC3653AB
R33459,BGSF82B81BF26FD4F8D
R33459,BGS7BA6606122FDFD4E
R33459,BGS2AEA5BE0AFAA6844
R33459,BGS8E3B934C1DC3E57D
R33460,BGSE0E9BC3480224BD9
R33460,BGS5A455E24A5484130
R33460,BGSA1D5F50BF27F4EF2
R33461,BGSA327BBCA8493192B
R33461,BGSA0600ED287CCB295
R33462,BGS08C1CB8C8DA8D6E3
R33462,BGS0B471C011ECE6A0D
R33462,BGS75E3D99D536CC2EE
R33462,BGSEDF8B5DDD3A96D6C
R33463,BGS4FC670A270E625E4
R33463,BGSDDB26343AE167EEE
R33464,BGS6285A10ACDC86DDB
R33464,BGS71A8602F699880B9
R33465,BGS01327504815421A4
R33465,BGS4AFB3B1C53841F3A
R33465,BGS8BBE2380BD9A395D
R33465,BGS7B228633563C8D79
R33465,BGSDDD5737E7D35094F
R33466,BGSC469F7E7EA944345
R33466,BGS4A78F564288DE1FD
R33466,BGSF82B5E5E109A87B1
R33467,BGS8C1C8015B3B5FB36
R33467,BGS8F9D6453CBF863DF
R33468,BGSE0964FA02F190D2D
R33468,BGSAC12C82D570AF49F
R33468,BGS51044AA65404381C
R33469,BGS485A323EFECA1F7F
R33469,BGS9B6A932FD0BDE8B6
R33469,BGSA1705B2878C48A31
R33470,BGS366D6822B952E004
R33470,BGSA34C40573A8E21D7
R33471,BGSE6047FD0C559DEB5
R33471,BGSC60D1C4781570C1D
R33471,BGS829DB5430F3E81EA
R33471,BGSE84D42F7AAA0E022
R33472,BGS7A85FF4BB433ED7D
R33472,BGSD38A479BF5C10103
R33473,BGS1ADBA63C88E5C0B8
R33473,BGS274F4F4222176D60
R33473,BGSED10F01FAF91D407
R33473,BGS927A5C0737BEDC72
R33474,BGS32311CCE50CA4388
R33474,BGSE1D33719740162FA
R33474,BGS43171EC63703DD0A
R33475,BGSC687D2D899291F99
R33475,BGSEB3108B9F4DFF3B5
R33475,BGSFF3A1BC84B4B36CF
R33476,BGS60A63A32A3B765C4
R33476,BGSAA3BF01A38DC69D5
R33476,BGS42608B3B45A48902
R33476,BGSF4EA4AA2BC2A0450
R33477,BGS8556C305A999E8DF
R33477,BGS9AEDCA243BA924FC
R33477,BGSC3BA139726DD250A
R33477,BGS3B7352AA66418B8D
R33477,BGSBEC81B93C8A44477
R33478,BGS877D7D6F3B6BAABB
R33478,BGSE65B43BEB1B32CDD
R33479,BGS571CB87646FFCC4D
R33479,BGSA4ECA67725CBFE3F
R33479,BGS5D40265FE3E67FBA
R33479,BGS892B8337C02B5B0B
R33480,BGSC6A3E7D74D5F7CDE
R33480,BGS43BE106999EE90DF
R33481,BGSED9C26F3EE672E17
R33481,BGS748AF72948885CC6
R33481,BGS94FE8BB37AE60D1E
R33482,BGS0B6352BC23EEE044
R33482,BGS388270E8AE15824C
R33483,BGSA87028EA82C47472
R33483,BGSE5496F0C4B9D033A
R33483,BGS340B081AADC33614
R33484,BGS6EE8E3F3E7274CD3
R33484,BGSDFB646A5FABEA544
R33485,BGSE57F419C29A3EAFB
R33485,BGSEC9532568E7A14C5
R33485,BGS301CED702A266F71
R33485,BGS056CF533B4685338
R33485,BGS7573E7511FF2AB57
R33486,BGS9205B7973BB81119
R33486,BGS0AF65E53439E48C2
R33486,BGS71EEEAB91714D3B5
R33486,BGS4E720057C90624CB
R33486,BGSAF4598965713C2BB
R33487,BGS9888B5ED33F8FE85
R33487,BGS565A8B3146D04F7C
R33487,BGS4DDAB11C327DD7A0
R33488,BGSEC1D54B30C9E4E0F
R33488,BGSEE6A64F64465B723
R33488,BGS00A63A4FAE8ED1EF
R33489,BGSDE18727AC1B9865A
R33489,BGS0ED786EC619E8DEE
R33490,BGSA5508DCCAE3D6AE0
R33490,BGSF149F316174C99EE
R33490,BGS9CB92D00389FC4CE
R33490,BGS250ADDEE04392057
R33490,BGS59B1FC5E5AC6CA8C
R33491,BGS76B5EB2BCFDD060D
R33491,BGS10D04E31997F6D9C
R33492,BGSD9C2A24FA8A4C65F
R33492,BGS4AAC391323D703D8
R33492,BGSFAE9FAF9B6E87834
R33492,BGSB51D3FB6706E131A
R33492,BGSFEB9D649E714BCA4
R33493,BGSB36744309E9DEEAD
R33493,BGSCC5C5F70864FBCAE
R33494,BGSF508780A04504F58
R33494,BGS34B574B0A0FC5665
R33494,BGS8A7D9EC71C4B1EDB
R33494,BGS3AAD34F0F057D027
R33494,BGSAA25BF9D31D74443
R33495,BGSFD5A13F4C914E136
R33495,BGSC033226FEF08F161
R33495,BGSD0779E590BE2F5CB
R33495,BGSA011F1F617B15610
R33496,BGS6B1BD1E29C1D5CC6
R33496,BGSBEFCA241A93581A0
R33496,BGS3675537C49DEC2E5
R33496,BGS79FBD89DF8828B63
R33497,BGS2D1A3253B5EF2B1E
R33497,BGSA181CCD4DFDA6890
R33498,BGS48420809692A7B8B
R33498,BGS1B2493862B24D830
R33499,BGS1F1DDD329F91160A
R33499,BGS73AA08FDA86819B4
R33499,BGS374BFA294FF6920B
R33500,BGS20D371B10D05A231
R33500,BGS7D8B7B494D842F04
R33501,BGS671111419822B283
R33501,BGS188AA7560D8C9128
R33502,BGS762BC623E5283B8A
R33502,BGSB86536105CB727B5
R33502,BGS426347EA99B1AA2F
R33502,BGS8EB2773E4F89EFC2
R33503,BGSD54D132398CA48F6
R33503,BGS4CECE26BC6E488A8
R33503,BGS5C2BDE46B79BFDF9
R33504,BGSF577934320E7CEA9
R33504,BGS79DE41BEB4F8F593
R33505,BGS1AC253A992EB80F8
R33505,BGSDFDF9501732201D1
R33505,BGS2E1F45461E64892F
R33505,BGS6665AF4451171784
R33505,BGSF638D74FF1ADAC37
R33506,BGSA68E90749AC021F6
R33506,BGS4ED6E98AF36E5209
R33506,BGS261D217A4D280906
R33506,BGS7D3F098ADD8D4791
R33507,BGSBBC90E40E67AAA92
R33507,BGS12BCF0BA68C2843F
R33507,BGS1BE548563896B568
R33507,BGS95FA8AC1768B881E
R33508,BGS57902A5CA85D41FF
R33508,BGSDAD77DEEA19F45BC
R33508,BGS8DD0FF19991C8CD4
R33508,BGSD42CD6D9F70206E7
R33508,BGS2750C4F0212655D8
R33509,BGSB16FED803F7C2A36
R33509,BGS5B5021B181E5D0BF
R33509,BGS7D89304E4250ED99
R33509,BGS484729BA4E146205
R33510,BGS0CC13FA846879F7D
R33510,BGS11CF5C8D5890B3CE
R33510,BGS19487C7DD63CA311
R33511,BGS948621CA43FEF797
R33511,BGSE812FCD35F38F302
R33511,BGSFEEC4DFEF5F0166A
